machine_id,timestamp,operating_hours,load_pct,days_since_maintenance,maintenance_count,temperature_C,pressure_bar,vibration_mms,rotation_speed_rpm,voltage_V,current_A,oil_temp_C,power_output_MW,efficiency_pct
GEN_0008,2020-06-27 17:00:00,2919.4,60.66,134.8,1,555.82,168.53,2.759,3004.3,10831.3,457.34,76.29,93.37,92.93
GEN_0001,2020-06-27 18:00:00,6213.3,49.01,128.9,3,529.0,176.14,3.814,2956.2,10846.9,503.75,81.06,72.26,83.72
GEN_0011,2020-06-27 19:00:00,4452.1,77.03,238.0,2,522.38,160.0,2.154,2977.8,10689.7,534.92,67.85,122.63,88.19
GEN_0017,2020-06-27 20:00:00,8755.9,71.27,37.0,4,561.81,171.15,4.883,2880.6,10788.2,530.68,78.31,106.33,83.84
GEN_0003,2020-06-27 21:00:00,3545.8,54.84,272.0,1,556.98,152.94,1.767,3035.7,10541.1,459.91,63.41,87.03,87.87
GEN_0013,2020-06-27 22:00:00,8549.8,41.87,203.5,4,620.96,152.01,16.547,2974.6,10830.0,505.58,100.72,56.54,68.27
GEN_0006,2020-06-27 23:00:00,8475.8,51.66,102.9,4,557.28,166.85,4.699,2933.9,11104.1,509.42,85.51,75.72,79.82
GEN_0011,2020-06-28 00:00:00,8067.3,81.0,183.3,4,589.59,150.81,13.162,2919.6,10856.3,547.87,98.62,126.02,67.45
GEN_0013,2020-06-28 01:00:00,2678.1,94.29,168.8,1,524.98,171.74,2.21,2903.0,11141.5,577.1,66.56,167.11,87.79
GEN_0013,2020-06-28 02:00:00,3024.8,96.88,202.3,1,523.66,160.35,2.306,3007.6,10503.6,580.14,71.86,171.67,85.0
GEN_0015,2020-06-28 03:00:00,847.6,99.76,233.1,0,534.89,160.38,3.039,3112.2,11086.3,534.88,69.05,169.17,90.73
GEN_0015,2020-06-28 04:00:00,7956.3,68.42,89.1,3,541.67,165.75,4.384,2972.3,10856.3,553.94,75.16,101.34,77.45
GEN_0016,2020-06-28 05:00:00,1088.0,48.75,72.5,0,513.15,158.48,1.673,2981.9,11134.3,488.19,63.06,89.1,90.16
GEN_0019,2020-06-28 06:00:00,7526.4,68.12,133.2,3,550.37,166.2,3.593,3012.1,10997.7,595.97,75.87,113.26,84.63
GEN_0010,2020-06-28 07:00:00,3821.2,92.86,19.1,1,566.3,163.68,2.822,2913.3,10972.3,555.03,69.38,162.79,85.83
GEN_0020,2020-06-28 08:00:00,6090.3,86.53,311.0,3,544.33,161.41,8.456,2834.7,10722.7,524.53,79.7,157.16,83.7
GEN_0005,2020-06-28 09:00:00,4785.4,43.19,182.9,2,523.35,148.49,4.115,2944.6,10630.2,504.43,67.17,68.75,85.11
GEN_0009,2020-06-28 10:00:00,5395.4,89.6,16.4,2,564.14,152.44,5.06,3060.5,10596.4,622.38,73.05,144.97,83.94
GEN_0017,2020-06-28 11:00:00,7268.5,56.37,297.3,3,537.63,173.46,3.3,2997.0,10932.9,449.66,73.15,80.67,82.42
GEN_0019,2020-06-28 12:00:00,7148.5,99.13,128.6,3,581.35,164.46,3.629,2885.4,10883.3,574.74,80.8,160.98,84.81
GEN_0005,2020-06-28 13:00:00,4329.4,74.3,273.7,2,581.11,169.72,9.588,2943.8,10756.1,525.02,84.4,132.49,68.99
GEN_0012,2020-06-28 14:00:00,6874.1,49.1,189.6,3,555.8,165.13,5.1,2930.8,10949.1,546.85,76.37,70.73,85.42
GEN_0008,2020-06-28 15:00:00,4692.1,83.54,148.6,2,560.06,168.07,2.514,3020.3,10580.8,547.43,73.24,142.41,89.44
GEN_0020,2020-06-28 16:00:00,4024.4,91.73,360.0,2,523.47,166.44,4.035,2946.5,11116.5,601.87,79.78,156.91,84.71
GEN_0002,2020-06-28 17:00:00,5168.4,95.51,103.4,2,558.12,174.7,5.054,2954.2,11009.4,621.38,70.33,153.61,85.64
GEN_0005,2020-06-28 18:00:00,1952.5,70.47,207.6,0,536.81,160.86,1.902,3000.6,11044.9,475.36,76.58,128.94,93.36
GEN_0008,2020-06-28 19:00:00,8757.8,59.09,326.6,4,559.37,164.22,4.484,3033.6,10798.0,561.75,70.66,79.08,82.48
GEN_0020,2020-06-28 20:00:00,7228.8,73.85,46.5,3,530.79,166.91,4.708,2964.0,11062.1,548.55,79.87,109.27,81.75
GEN_0019,2020-06-28 21:00:00,5529.1,70.25,344.1,2,530.48,159.23,5.185,2999.1,10492.3,540.53,78.85,118.46,85.42
GEN_0009,2020-06-28 22:00:00,5900.6,70.3,135.9,2,568.09,170.23,3.581,2948.0,10904.9,528.57,66.68,103.27,89.25
GEN_0018,2020-06-28 23:00:00,1481.9,41.57,26.3,0,528.63,159.47,2.331,3022.5,10628.3,439.41,72.67,67.81,90.69
GEN_0015,2020-06-29 00:00:00,7431.0,73.32,330.4,3,558.29,174.52,3.791,2874.8,10582.3,547.03,81.11,108.33,84.24
GEN_0014,2020-06-29 01:00:00,8475.9,84.6,296.4,4,559.4,172.01,4.045,3010.4,10844.9,593.78,84.3,145.73,82.73
GEN_0007,2020-06-29 02:00:00,8136.4,52.81,96.5,4,554.35,166.1,6.325,2988.1,10923.5,509.04,68.78,87.53,81.82
GEN_0010,2020-06-29 03:00:00,4487.2,80.67,134.0,2,520.04,153.28,3.499,2916.8,10716.8,533.7,67.33,139.25,89.31
GEN_0020,2020-06-29 04:00:00,7173.6,43.8,333.2,3,534.95,166.46,3.573,2914.4,10730.5,466.06,76.14,66.68,82.36
GEN_0015,2020-06-29 05:00:00,8127.9,72.59,322.4,4,563.72,184.77,4.268,2819.8,11123.7,539.96,74.22,111.14,85.92
GEN_0005,2020-06-29 06:00:00,8596.1,95.17,110.8,4,554.78,180.73,5.759,2899.2,10804.6,588.49,75.74,144.53,81.96
GEN_0005,2020-06-29 07:00:00,2478.4,98.43,321.6,1,532.42,169.08,6.683,2864.2,10796.3,616.5,63.84,174.02,88.42
GEN_0017,2020-06-29 08:00:00,263.8,62.46,286.2,0,528.01,161.83,0.298,3053.8,10714.8,501.08,57.91,118.18,92.18
GEN_0010,2020-06-29 09:00:00,5277.6,77.96,58.0,2,537.11,164.73,3.247,2853.8,10850.1,586.34,71.55,126.82,83.48
GEN_0005,2020-06-29 10:00:00,4848.2,78.54,184.0,2,556.03,174.47,2.877,3025.5,10508.2,539.34,75.64,134.44,84.92
GEN_0013,2020-06-29 11:00:00,3171.2,73.59,196.5,1,552.61,166.91,1.792,3036.1,10657.5,550.97,64.42,125.99,88.76
GEN_0014,2020-06-29 12:00:00,6006.4,51.16,83.3,3,535.43,168.56,7.328,2921.4,10990.7,522.55,71.82,75.22,83.41
GEN_0013,2020-06-29 13:00:00,5117.8,65.22,307.1,2,532.29,177.38,5.582,2905.7,10894.9,567.85,72.13,108.87,85.38
GEN_0005,2020-06-29 14:00:00,7665.2,40.15,311.4,3,516.01,159.32,3.591,2943.7,10779.2,451.82,77.08,52.2,87.91
GEN_0009,2020-06-29 15:00:00,7323.4,71.63,257.1,3,538.74,164.82,3.714,2908.9,10592.6,487.51,79.21,118.73,83.03
GEN_0020,2020-06-29 16:00:00,5270.5,58.19,357.7,2,545.76,171.09,2.943,2942.2,10984.7,469.34,75.13,93.07,84.15
GEN_0011,2020-06-29 17:00:00,4767.6,52.82,295.6,2,550.85,166.73,6.788,2937.5,10821.1,519.4,72.37,89.0,88.61
GEN_0010,2020-06-29 18:00:00,8576.0,75.75,310.0,4,534.03,172.61,4.904,2997.1,10668.1,571.71,81.64,112.61,79.67
GEN_0014,2020-06-29 19:00:00,4232.6,52.42,34.5,2,534.51,156.1,3.942,2977.1,10581.5,483.39,77.43,85.58,87.06
GEN_0014,2020-06-29 20:00:00,357.6,77.22,233.0,0,529.93,153.6,0.5,2989.4,10830.3,543.43,60.7,136.31,93.69
GEN_0011,2020-06-29 21:00:00,6800.2,49.29,267.3,3,565.8,146.5,3.981,2883.0,10831.8,528.87,88.03,65.56,86.08
GEN_0010,2020-06-29 22:00:00,3912.2,95.53,300.8,1,541.08,167.36,2.696,2890.3,11132.9,519.8,66.74,169.08,89.15
GEN_0006,2020-06-29 23:00:00,6536.0,81.13,133.7,3,542.24,161.92,7.757,2968.4,10564.0,586.07,78.68,135.57,85.36
GEN_0010,2020-06-30 00:00:00,3122.9,46.25,365.0,1,534.67,154.44,1.387,2893.5,10703.0,497.7,66.67,77.62,87.88
GEN_0008,2020-06-30 01:00:00,7499.6,50.2,183.6,3,574.88,165.0,4.754,2964.5,10521.2,487.05,87.0,75.01,80.79
GEN_0003,2020-06-30 02:00:00,5883.1,42.35,134.6,2,500.09,163.7,4.316,2907.5,10895.8,449.62,71.92,58.3,81.37
GEN_0006,2020-06-30 03:00:00,1693.1,94.94,324.8,0,537.66,176.32,3.984,2975.1,10819.7,598.29,72.61,162.76,89.21
GEN_0010,2020-06-30 04:00:00,4320.1,49.7,119.6,2,564.58,167.8,3.518,2956.0,10815.5,526.21,70.92,81.83,88.39
GEN_0015,2020-06-30 05:00:00,2829.6,50.0,116.2,1,518.37,157.54,3.598,2864.2,10752.6,464.08,85.82,93.65,85.87
GEN_0004,2020-06-30 06:00:00,6518.7,66.17,3.4,3,603.98,138.99,15.054,2912.4,10909.2,523.16,102.75,106.62,68.76
GEN_0003,2020-06-30 07:00:00,5379.9,74.86,169.6,2,576.95,158.26,4.757,2962.6,11128.0,569.07,77.78,122.56,84.1
GEN_0015,2020-06-30 08:00:00,7082.7,62.41,307.2,3,549.13,165.89,3.281,2903.0,11133.3,561.98,76.98,89.55,88.33
GEN_0015,2020-06-30 09:00:00,1333.2,93.43,90.6,0,536.42,167.0,0.852,2930.8,10861.9,554.15,73.01,158.66,91.05
GEN_0019,2020-06-30 10:00:00,2172.2,96.95,225.6,1,566.74,176.33,3.289,2967.9,10631.9,599.52,83.04,167.95,89.99
GEN_0010,2020-06-30 11:00:00,6139.8,87.91,76.7,3,565.21,172.61,3.155,2969.5,10670.8,567.6,67.5,138.46,86.62
GEN_0020,2020-06-30 12:00:00,1500.6,67.7,198.1,0,545.44,168.03,2.071,3010.0,10831.8,528.62,65.81,114.75,90.87
GEN_0004,2020-06-30 13:00:00,4430.6,83.1,287.6,2,551.25,167.74,2.699,2895.3,11283.0,533.88,71.8,124.61,86.85
GEN_0015,2020-06-30 14:00:00,8014.8,51.53,250.4,4,554.14,174.37,4.565,3029.9,10428.5,482.61,76.32,74.48,81.52
GEN_0002,2020-06-30 15:00:00,2128.7,98.15,281.3,1,556.1,183.46,1.413,3016.6,10768.5,542.79,68.54,172.73,92.41
GEN_0008,2020-06-30 16:00:00,858.4,75.89,173.4,0,536.27,156.01,0.842,2982.4,11360.3,515.09,70.75,131.44,91.13
GEN_0014,2020-06-30 17:00:00,4690.3,93.01,19.4,2,534.52,169.22,3.237,2865.0,10988.3,591.66,79.53,153.79,88.7
GEN_0012,2020-06-30 18:00:00,1807.1,93.73,321.5,0,551.78,162.9,1.116,2908.5,11006.6,585.82,62.24,173.07,90.29
GEN_0019,2020-06-30 19:00:00,377.4,80.78,306.6,0,516.91,147.66,1.612,2995.8,10832.5,543.62,66.25,143.43,90.4
GEN_0001,2020-06-30 20:00:00,5706.8,77.71,222.4,2,558.2,163.72,3.081,2862.8,10987.3,524.92,87.72,119.9,88.68
GEN_0006,2020-06-30 21:00:00,3150.3,70.0,51.7,1,540.03,157.34,1.622,2998.5,11000.4,540.74,72.14,119.19,87.65
GEN_0015,2020-06-30 22:00:00,4687.4,56.26,20.2,2,546.74,158.86,3.822,2952.4,10936.9,508.93,71.25,89.49,91.51
GEN_0017,2020-06-30 23:00:00,6963.5,86.52,220.0,3,540.42,160.99,3.26,2844.1,10541.6,572.76,70.85,131.1,85.9
GEN_0002,2020-07-01 00:00:00,4080.9,52.85,149.1,2,541.88,163.77,2.849,2989.3,10466.1,553.2,71.24,86.71,86.27
GEN_0007,2020-07-01 01:00:00,4710.8,48.97,106.0,2,491.27,167.64,2.574,2893.7,10794.6,553.05,77.4,81.24,86.63
GEN_0016,2020-07-01 02:00:00,4470.0,69.49,266.1,2,549.58,163.37,8.675,2893.9,10930.2,540.96,60.92,114.07,85.32
GEN_0002,2020-07-01 03:00:00,5880.4,82.51,118.8,2,540.57,178.86,3.263,2923.4,11002.6,590.63,67.28,135.31,85.7
GEN_0010,2020-07-01 04:00:00,6348.0,68.91,19.5,3,516.79,186.35,3.582,2891.6,10926.7,543.74,85.28,114.89,87.92
GEN_0015,2020-07-01 05:00:00,5577.3,52.76,235.5,2,560.12,166.84,2.824,2919.0,10517.0,454.37,84.48,80.34,92.93
GEN_0015,2020-07-01 06:00:00,3426.5,76.52,273.4,1,517.92,162.78,2.046,3036.3,11046.6,508.04,69.75,122.78,92.08
GEN_0001,2020-07-01 07:00:00,2496.2,43.86,79.6,1,530.3,152.27,2.202,3013.6,11056.2,466.14,70.61,73.96,89.55
GEN_0012,2020-07-01 08:00:00,8426.8,67.09,67.2,4,574.2,176.34,3.462,2831.2,10487.2,598.02,85.19,105.42,78.43
GEN_0012,2020-07-01 09:00:00,1430.7,55.91,213.4,0,520.01,174.27,0.937,2956.5,10845.9,456.96,70.04,101.82,89.85
GEN_0001,2020-07-01 10:00:00,942.1,75.74,131.1,0,529.14,159.74,0.592,3031.0,10780.5,560.1,67.83,133.67,89.96
GEN_0001,2020-07-01 11:00:00,5662.3,43.62,80.7,2,604.39,136.77,12.056,2927.6,10945.7,460.72,91.11,72.53,75.76
GEN_0009,2020-07-01 12:00:00,2912.7,83.11,101.5,1,601.86,135.21,9.221,2884.0,10724.9,565.63,96.9,149.59,77.05
GEN_0005,2020-07-01 13:00:00,6232.2,74.96,48.5,3,548.38,166.13,6.721,2929.4,10884.9,578.82,79.03,118.96,84.18
GEN_0014,2020-07-01 14:00:00,192.2,87.75,17.7,0,516.95,153.8,1.278,3025.8,10963.7,517.99,70.14,156.47,90.51
GEN_0020,2020-07-01 15:00:00,4398.6,64.31,218.9,2,548.25,159.67,2.896,2941.7,10718.9,490.01,77.12,103.07,88.7
GEN_0004,2020-07-01 16:00:00,4569.6,89.22,20.1,2,514.56,181.26,2.873,2963.4,10912.3,604.63,69.43,152.11,88.97
GEN_0013,2020-07-01 17:00:00,710.3,95.53,100.6,0,531.66,177.04,3.35,2926.0,10926.5,564.82,63.76,162.41,91.65
GEN_0005,2020-07-01 18:00:00,6814.6,42.99,287.4,3,527.81,157.39,4.337,2835.9,10736.2,526.15,69.54,59.57,87.83
GEN_0002,2020-07-01 19:00:00,3309.9,43.85,297.6,1,520.99,154.89,2.077,3065.5,10839.0,459.8,70.1,67.57,87.86
GEN_0012,2020-07-01 20:00:00,5405.2,91.96,20.6,2,557.55,168.02,2.975,2992.0,10996.1,576.87,72.92,165.76,87.77
GEN_0008,2020-07-01 21:00:00,9.6,76.84,198.4,0,547.17,162.61,3.027,3096.2,11051.7,498.06,63.52,146.67,93.58
GEN_0008,2020-07-01 22:00:00,7628.9,70.82,231.4,3,574.33,153.85,4.003,2971.0,10576.1,563.08,72.48,113.91,86.64
GEN_0002,2020-07-01 23:00:00,3856.2,61.12,119.0,1,528.79,167.35,2.407,2958.3,11128.7,503.56,67.63,106.51,87.95
GEN_0004,2020-07-02 00:00:00,1926.3,71.88,203.4,0,617.8,155.9,11.383,3039.2,10600.5,481.81,86.11,126.12,82.74
GEN_0014,2020-07-02 01:00:00,5989.1,92.07,51.9,2,548.82,169.71,2.759,2917.1,11011.0,565.93,71.36,137.07,85.09
GEN_0007,2020-07-02 02:00:00,5067.6,71.61,28.2,2,532.63,169.4,6.487,2944.8,10394.3,567.29,76.96,118.24,85.31
GEN_0018,2020-07-02 03:00:00,567.9,58.75,36.3,0,512.08,137.43,2.939,2981.6,11053.7,479.72,58.35,101.07,92.4
GEN_0004,2020-07-02 04:00:00,1281.3,97.86,92.6,0,521.77,168.21,0.739,3013.1,10688.5,646.44,63.7,183.47,91.79
GEN_0011,2020-07-02 05:00:00,6531.8,66.18,271.3,3,535.95,172.18,6.708,2851.0,10882.2,526.43,78.53,98.25,83.55
GEN_0006,2020-07-02 06:00:00,1900.0,42.65,351.0,0,491.32,156.52,1.332,2958.4,10621.8,435.6,58.0,69.3,88.91
GEN_0006,2020-07-02 07:00:00,1721.8,92.04,312.0,0,547.62,161.59,2.667,3017.2,10986.4,561.39,64.84,165.15,91.62
GEN_0008,2020-07-02 08:00:00,1559.9,48.37,347.0,0,483.67,174.43,1.379,2957.8,11206.6,480.46,76.49,91.09,90.21
GEN_0020,2020-07-02 09:00:00,188.4,42.04,361.1,0,545.02,165.98,0.1,3107.0,10781.9,473.58,57.39,88.13,88.27
GEN_0003,2020-07-02 10:00:00,8638.5,53.39,173.5,4,523.49,176.83,6.428,2847.5,10930.2,560.5,80.51,79.95,81.17
GEN_0008,2020-07-02 11:00:00,4841.5,88.16,261.5,2,543.96,159.26,2.661,2984.0,10561.1,567.14,63.49,161.26,88.51
GEN_0002,2020-07-02 12:00:00,1155.3,45.48,88.5,0,508.85,156.69,1.053,3031.4,10782.0,434.44,66.0,89.27,87.1
GEN_0013,2020-07-02 13:00:00,1953.4,75.22,0.2,0,521.94,156.35,4.466,3017.1,10787.4,522.73,67.58,128.63,89.27
GEN_0002,2020-07-02 14:00:00,4315.9,98.14,321.1,2,543.41,163.44,2.163,2966.4,11219.7,577.45,66.71,170.69,87.26
GEN_0004,2020-07-02 15:00:00,8563.1,88.21,183.6,4,568.07,176.86,4.727,2849.0,10872.9,589.42,75.73,134.62,83.33
GEN_0016,2020-07-02 16:00:00,4398.4,72.59,356.2,2,542.22,161.19,4.293,3044.5,10656.7,574.1,69.53,119.71,83.47
GEN_0001,2020-07-02 17:00:00,3807.3,69.65,67.4,1,515.5,175.14,2.882,2946.5,10759.8,491.57,79.03,118.56,88.58
GEN_0005,2020-07-02 18:00:00,6290.8,92.81,52.3,3,557.95,170.83,3.228,2999.4,10644.4,596.45,85.62,152.32,84.72
GEN_0019,2020-07-02 19:00:00,1517.3,43.64,53.8,0,507.8,164.98,1.76,2966.1,10838.8,462.03,70.34,66.97,89.51
GEN_0005,2020-07-02 20:00:00,8737.3,50.41,94.1,4,560.06,153.15,4.179,2821.5,10777.8,546.25,91.51,75.04,83.45
GEN_0020,2020-07-02 21:00:00,1556.2,83.62,1.4,0,544.39,158.83,2.825,3022.0,10937.1,579.46,68.25,152.8,87.22
GEN_0010,2020-07-02 22:00:00,4977.5,80.81,219.3,2,547.96,174.05,3.849,2921.9,11034.3,565.52,69.32,127.97,87.45
GEN_0018,2020-07-02 23:00:00,6483.8,56.31,122.2,3,530.52,159.42,6.422,2884.8,10944.0,499.15,73.11,89.32,86.71
GEN_0003,2020-07-03 00:00:00,1437.5,51.42,342.4,0,479.76,161.8,1.722,2986.1,10845.1,448.12,73.61,86.34,91.81
GEN_0017,2020-07-03 01:00:00,1332.7,44.05,289.8,0,523.55,151.99,2.21,3000.8,10699.4,479.2,64.07,75.23,90.15
GEN_0002,2020-07-03 02:00:00,4127.6,89.6,346.8,2,533.81,164.09,2.821,2970.6,10791.8,579.57,58.93,142.59,88.51
GEN_0006,2020-07-03 03:00:00,4953.8,97.78,8.4,2,547.97,177.18,6.107,3001.7,10535.6,599.69,78.18,167.08,87.76
GEN_0012,2020-07-03 04:00:00,4847.6,91.87,142.2,2,546.2,173.42,3.167,2935.9,11037.8,534.35,75.77,154.6,86.12
GEN_0017,2020-07-03 05:00:00,19.7,77.27,285.4,0,518.29,160.24,1.917,2928.5,11164.2,499.86,54.57,145.46,91.62
GEN_0019,2020-07-03 06:00:00,8556.9,51.63,51.1,4,565.5,166.01,4.857,2883.9,11051.8,520.36,81.9,70.41,84.47
GEN_0017,2020-07-03 07:00:00,3249.9,43.26,357.8,1,512.79,154.98,2.331,2892.0,10960.0,487.76,79.11,78.47,91.04
GEN_0009,2020-07-03 08:00:00,1605.2,80.62,136.1,0,507.87,173.01,1.341,3044.5,10916.4,518.39,63.89,137.59,91.73
GEN_0020,2020-07-03 09:00:00,4550.0,99.94,36.8,2,535.08,170.94,1.552,2992.1,10515.8,591.53,65.72,168.69,85.32
GEN_0015,2020-07-03 10:00:00,8272.0,82.92,222.3,4,560.78,163.41,6.258,2940.5,10751.3,606.59,85.01,127.11,81.91
GEN_0017,2020-07-03 11:00:00,8286.9,45.07,48.1,4,549.97,160.22,4.731,2971.6,10746.8,537.71,81.07,51.98,80.33
GEN_0020,2020-07-03 12:00:00,3729.2,93.88,96.0,1,538.7,161.74,1.822,2963.6,10757.0,543.64,78.11,161.06,90.09
GEN_0003,2020-07-03 13:00:00,8027.1,99.92,339.9,4,568.63,179.58,3.986,2912.4,10515.4,518.54,76.49,167.54,85.05
GEN_0005,2020-07-03 14:00:00,7376.8,47.33,239.8,3,532.81,171.06,3.839,2862.7,10714.2,524.66,77.52,69.71,85.31
GEN_0015,2020-07-03 15:00:00,4574.6,45.91,132.9,2,547.59,175.38,7.312,2992.9,10880.6,468.61,68.78,71.37,86.52
GEN_0009,2020-07-03 16:00:00,1279.6,41.0,78.7,0,505.12,144.76,0.63,3018.3,11078.1,490.14,64.31,79.87,90.95
GEN_0015,2020-07-03 17:00:00,8019.8,91.87,179.7,4,556.18,162.84,6.123,2896.0,10597.1,618.39,76.86,151.82,77.65
GEN_0011,2020-07-03 18:00:00,4017.8,77.0,98.1,2,572.52,145.98,1.932,2935.4,10963.9,503.63,69.89,125.08,85.41
GEN_0017,2020-07-03 19:00:00,6622.3,90.36,199.9,3,575.07,169.25,6.735,2946.1,11007.9,609.85,79.4,147.89,85.79
GEN_0009,2020-07-03 20:00:00,6518.3,65.01,61.5,3,541.18,173.03,3.001,3042.3,10724.3,512.39,73.82,107.97,85.76
GEN_0020,2020-07-03 21:00:00,6852.0,40.53,358.6,3,534.66,168.54,3.266,2985.8,10916.0,459.66,85.43,53.5,87.45
GEN_0011,2020-07-03 22:00:00,3008.3,57.49,30.8,1,531.84,157.66,2.804,3029.8,10455.6,529.08,65.97,97.57,88.23
GEN_0007,2020-07-03 23:00:00,873.4,90.72,7.6,0,515.47,165.91,3.321,2976.4,10973.9,507.32,76.0,162.77,91.85
GEN_0002,2020-07-04 00:00:00,7981.2,99.94,354.0,3,560.14,177.91,6.814,2942.4,10979.8,622.93,72.81,168.38,81.28
GEN_0016,2020-07-04 01:00:00,4297.4,87.75,325.5,2,533.25,164.27,5.783,2944.4,10644.3,586.74,66.04,136.76,85.9
GEN_0005,2020-07-04 02:00:00,7265.8,65.64,363.8,3,570.66,173.01,4.192,2918.4,10530.8,546.17,79.43,98.52,81.55
GEN_0016,2020-07-04 03:00:00,8742.3,68.86,327.4,4,563.49,157.79,5.43,3026.9,10845.9,557.51,86.08,105.81,81.72
GEN_0012,2020-07-04 04:00:00,5720.5,46.23,40.5,2,569.51,139.71,14.877,2904.8,10809.2,477.76,97.06,71.84,68.76
GEN_0011,2020-07-04 05:00:00,3673.5,90.74,233.3,1,527.3,167.89,2.462,2897.0,10912.8,562.61,71.36,164.97,86.33
GEN_0013,2020-07-04 06:00:00,7643.1,88.85,363.2,3,551.16,167.86,6.81,2938.1,10912.0,628.08,74.37,143.91,84.48
GEN_0001,2020-07-04 07:00:00,3115.7,52.52,79.9,1,499.37,161.77,2.695,2963.4,10503.6,501.31,67.49,101.19,88.2
GEN_0012,2020-07-04 08:00:00,6889.9,86.86,325.7,3,558.66,165.53,3.702,2933.9,10587.3,580.34,78.29,134.97,84.69
GEN_0006,2020-07-04 09:00:00,6955.2,98.33,65.9,3,548.1,169.55,5.551,2774.0,10778.6,639.37,81.83,162.19,84.73
GEN_0010,2020-07-04 10:00:00,4732.0,95.31,48.7,2,526.13,159.16,3.114,2910.1,10705.4,585.54,72.23,162.02,86.1
GEN_0009,2020-07-04 11:00:00,1142.1,72.95,66.5,0,523.58,160.3,0.452,2967.4,10768.4,557.94,63.24,120.89,89.72
GEN_0007,2020-07-04 12:00:00,6374.7,50.96,349.8,3,574.6,188.65,4.419,2914.2,11028.6,541.74,73.8,80.26,84.41
GEN_0020,2020-07-04 13:00:00,7968.1,98.93,283.6,3,563.24,179.37,4.983,2947.1,10834.7,640.17,83.09,165.36,83.47
GEN_0016,2020-07-04 14:00:00,5450.5,74.04,348.1,2,559.94,171.01,3.14,2981.6,10422.6,540.68,73.83,124.84,88.41
GEN_0006,2020-07-04 15:00:00,8669.7,97.67,95.9,4,566.6,192.68,4.125,2897.0,10555.5,660.41,78.54,150.05,81.03
GEN_0011,2020-07-04 16:00:00,187.6,62.36,362.9,0,510.29,172.34,0.233,2991.9,10739.4,434.47,72.01,122.91,93.18
GEN_0018,2020-07-04 17:00:00,2518.5,73.4,33.5,1,540.72,154.2,4.469,2927.1,11301.7,507.46,66.55,121.31,88.31
GEN_0005,2020-07-04 18:00:00,596.9,49.71,85.0,0,505.49,145.6,0.471,3045.0,10692.5,435.86,50.5,89.39,92.66
GEN_0017,2020-07-04 19:00:00,6467.4,57.44,228.9,3,548.02,160.87,4.157,2922.2,10734.1,541.6,71.58,86.89,82.81
GEN_0016,2020-07-04 20:00:00,6958.2,68.92,97.4,3,542.4,166.72,3.733,2920.1,10363.0,511.92,74.06,113.05,84.14
GEN_0009,2020-07-04 21:00:00,6139.1,46.13,300.8,3,531.12,171.08,4.841,2839.1,10694.8,491.14,80.61,64.76,84.21
GEN_0018,2020-07-04 22:00:00,7927.5,71.02,34.7,3,570.52,164.95,7.228,3034.7,10979.6,584.04,81.82,105.46,84.6
GEN_0010,2020-07-04 23:00:00,1417.0,44.12,323.3,0,495.36,151.73,1.275,3001.4,10880.2,431.16,75.74,68.37,90.77
GEN_0008,2020-07-05 00:00:00,4316.9,56.03,169.2,2,531.5,153.94,2.522,2974.5,10841.1,582.27,77.64,98.13,89.88
GEN_0015,2020-07-05 01:00:00,2046.0,66.61,287.2,1,544.39,152.56,1.17,2938.6,10854.1,509.05,75.64,110.15,88.4
GEN_0012,2020-07-05 02:00:00,280.1,61.03,84.7,0,588.1,126.05,15.317,2899.0,10673.4,460.86,85.56,109.84,77.08
GEN_0006,2020-07-05 03:00:00,728.1,96.55,240.3,0,534.69,169.37,5.618,2957.3,11035.4,602.7,66.3,179.03,88.23
GEN_0018,2020-07-05 04:00:00,8508.6,58.38,72.3,4,549.66,170.23,3.571,2831.7,11144.6,480.11,78.3,94.89,83.1
GEN_0015,2020-07-05 05:00:00,1183.4,41.37,203.2,0,523.72,155.86,1.229,2966.3,11147.1,409.22,67.89,78.9,90.26
GEN_0009,2020-07-05 06:00:00,7368.5,44.56,125.9,3,566.37,174.47,6.361,2864.7,10560.6,551.9,89.05,59.38,85.22
GEN_0001,2020-07-05 07:00:00,493.0,80.56,122.3,0,520.41,171.07,1.14,3074.0,10871.3,580.54,57.69,142.32,90.17
GEN_0004,2020-07-05 08:00:00,6926.5,92.12,78.8,3,558.37,163.4,5.509,2950.1,10596.1,615.88,75.62,146.69,85.7
GEN_0009,2020-07-05 09:00:00,4385.0,63.29,136.0,2,553.7,169.54,2.568,2912.8,10985.5,535.74,68.6,100.51,85.7
GEN_0011,2020-07-05 10:00:00,6166.8,96.05,67.8,3,544.48,171.64,5.768,2922.6,10727.3,648.87,72.77,157.51,83.76
GEN_0015,2020-07-05 11:00:00,1400.3,68.82,327.1,0,530.74,179.41,5.493,2879.7,11057.9,482.33,64.77,122.15,89.02
GEN_0012,2020-07-05 12:00:00,621.4,84.27,88.0,0,603.76,133.07,12.729,2997.6,10562.2,562.79,97.81,151.75,86.97
GEN_0001,2020-07-05 13:00:00,5599.6,82.45,295.2,2,576.38,175.76,3.95,2877.6,11051.6,583.29,77.98,130.51,85.18
GEN_0012,2020-07-05 14:00:00,4060.7,59.75,297.7,2,539.67,166.01,9.029,2966.4,10858.4,479.15,65.79,99.34,86.07
